"homePTS","homeORBR","homeDRBR","homeFGR","home3PR","home2PR","homeFTR","homeWins","awayPTS","awayORBR","awayDRBR","awayFGR","away3PR","away2PR","awayFTR","awayWins","pastMatchesScoreDifference","isHomeWinner"
"2872",106.285714285714,0.240709603726164,0.759290396273836,0.478388902863534,0.372664119844569,0.516419822357797,0.777752421992374,0.568956448558805,102.80612244898,0.242996335335617,0.757003664664383,0.461483990675806,0.34415713393888,0.505257897432423,0.804368565644038,0.687670944666526,-18,"TRUE"
"2873",103.371134020619,0.261247192341799,0.738752807658201,0.456517150710387,0.355186005770592,0.496417030528449,0.797880928609482,0.569798022301704,97.5510204081633,0.259671470430421,0.740328529569579,0.447196309173563,0.369974352229182,0.481521684630864,0.760920732794169,0.489795918367347,39,"TRUE"
"2874",106.773195876289,0.27396336311018,0.72603663688982,0.46303823664459,0.358338547868575,0.497689301218549,0.72564314786089,0.54639175257732,100.221052631579,0.260402226484776,0.739597773515224,0.449992051610673,0.352509129973763,0.486101757665412,0.787406146370973,0.539659755449229,1,"FALSE"
"2875",103.28125,0.233954325306771,0.766045674693229,0.460854922716862,0.355899385135508,0.501057395567947,0.715239934731459,0.418261054421769,100.131313131313,0.263314273409829,0.736685726590171,0.452302871391282,0.348500190555863,0.48892346085314,0.760213003999911,0.462436868686869,-61,"FALSE"
"2876",96.6767676767677,0.238514438016108,0.761485561983892,0.438379268388205,0.338625443146575,0.464938380721583,0.751339309896978,0.377998737373737,97.08,0.265613782825408,0.734386217174592,0.442454078902071,0.352606472471859,0.46977448225697,0.74567181812235,0.35,29,"FALSE"
"2877",97.2604166666667,0.25652000590101,0.74347999409899,0.448088640264528,0.351691106200977,0.478282831891585,0.758667578723016,0.599383503401361,94.3636363636364,0.260383645728365,0.739616354271635,0.441485310885009,0.34434602517101,0.469047773696844,0.775886995778203,0.588304093567251,26,"FALSE"
"2878",98.5979381443299,0.255640387127581,0.744359612872419,0.461316053065465,0.36465150968782,0.498323344467702,0.734176683361851,0.548807989690722,98.0212765957447,0.276426267300397,0.723573732699603,0.439020212844598,0.339278647602799,0.466919519178568,0.755506573940527,0.352659574468085,23,"TRUE"
"2879",103.484848484848,0.210894664020215,0.789105335979785,0.502849400148138,0.385181873321865,0.549681031981422,0.768408892397603,0.686079545454545,92.9705882352941,0.232827600834781,0.767172399165219,0.44006112105966,0.328513036659735,0.473591829147013,0.757441200127654,0.282249742002064,96,"FALSE"
"2880",106.927835051546,0.247595565885268,0.752404434114732,0.464562448550408,0.35940985751794,0.521069260424029,0.73330242635875,0.621134020618557,95.0430107526882,0.257475509180373,0.742524490819627,0.440560429106808,0.365047646177707,0.463031943674611,0.717741421330295,0.483548387096774,12,"FALSE"
"2881",107.183673469388,0.249104481908878,0.750895518091122,0.48602852799305,0.359656621309429,0.535493443339118,0.73900604265517,0.681464338312645,94.6428571428571,0.28759052096745,0.71240947903255,0.438656494659806,0.339858661652004,0.465947337929188,0.745772253996708,0.403380102040816,81,"TRUE"
"2882",97.3578947368421,0.239182262017319,0.760817737982681,0.458232904001843,0.362075034453752,0.48707653317438,0.75569202013612,0.286152273888605,97.0208333333333,0.303961354205965,0.696038645794035,0.438902163035912,0.341160092261474,0.466737854128582,0.682268013571356,0.334502551020408,32,"FALSE"
"2883",100.214285714286,0.216269806760753,0.783730193239247,0.463678351734307,0.366087572000526,0.505264360758465,0.744776289290481,0.535076530612245,97.2526315789474,0.281151327325675,0.718848672674325,0.436784018579874,0.342927087855402,0.466386346688088,0.757050163170102,0.385380116959064,34,"TRUE"
"2884",95.6210526315789,0.276032654290393,0.723967345709607,0.437664048329108,0.358388277501071,0.457185349773492,0.776315371565771,0.590526315789474,96.4270833333333,0.259519572562775,0.740480427437225,0.446257588744719,0.343690096644311,0.485002208078017,0.754684044044924,0.550701530612245,70,"FALSE"
"2885",97.530612244898,0.285116049081619,0.714883950918381,0.458579665729911,0.359697472481694,0.479302619961735,0.767922523376749,0.659119897959184,102.020202020202,0.215335324132186,0.784664675867814,0.466347141800815,0.364504150200283,0.500705377311452,0.786158346305825,0.710038529626158,-70,"TRUE"
"2886",98.5789473684211,0.282469889014562,0.717530110985438,0.460554284245296,0.368236411783112,0.48588211672354,0.765584733394969,0.393833067517278,100.29,0.262458908453509,0.737541091546491,0.452837313941737,0.349106097741214,0.489418841629224,0.760527540626579,0.465416666666667,-22,"TRUE"
"2887",106.343434343434,0.240189195498518,0.759810804501482,0.478033275745537,0.3721582261609,0.516342570918068,0.778554345579753,0.5708632718942,95.1382978723404,0.256560116225567,0.743439883774433,0.440974169805613,0.365892292967778,0.463328509070723,0.719984293747754,0.486808510638298,37,"TRUE"
"2888",106.724489795918,0.274291517047623,0.725708482952377,0.462653023580073,0.357082992458151,0.497421334588039,0.725441507096404,0.542762465811067,101.755102040816,0.257858518527125,0.742141481472875,0.443239312759123,0.367397392778861,0.472555568689827,0.744754573341115,0.415737428992215,60,"FALSE"
"2889",98.3020833333333,0.260632460987445,0.739367539012555,0.462850028731573,0.355875810803964,0.494617901034118,0.760631283626768,0.401988636363636,100.670103092784,0.286832343299505,0.713167656700495,0.441159256593292,0.325619643250687,0.47427621088882,0.75598071378893,0.394276202749141,-3,"TRUE"
"2890",103.34693877551,0.260069499902938,0.739930500097062,0.456645912463028,0.356096806165223,0.496340212756617,0.797392347705303,0.571428571428571,100.385416666667,0.260767354807378,0.739232645192622,0.450394596527607,0.353366145377116,0.486326659228192,0.785714415679609,0.542455808080808,6,"TRUE"
"2891",104.287234042553,0.227382434673307,0.772617565326693,0.472044065211528,0.390903162868553,0.50205851792085,0.778724932722782,0.633892112615517,93.4948453608247,0.265715635822468,0.734284364177532,0.425651565935665,0.319199140836452,0.459995061905829,0.717898683725021,0.295586340206186,63,"TRUE"
"2892",98.7938144329897,0.227428274217368,0.772571725782632,0.463890954118103,0.344553050495909,0.501953558239352,0.77022916290342,0.396029831103312,98.0315789473684,0.276148096065656,0.723851903934344,0.439523601185846,0.34044413552277,0.467267734766162,0.755974925793784,0.351315789473684,-1,"TRUE"
"2893",97.1855670103093,0.255515582222555,0.744484417777445,0.447940663970657,0.352030531751641,0.47791761860257,0.757228197695434,0.595571218177993,98.9583333333333,0.211218781319462,0.788781218680538,0.483934053388851,0.365091439265751,0.533222072399942,0.743457278219623,0.682291666666667,7,"TRUE"
"2894",107.121212121212,0.248312837721082,0.751687162278918,0.485733190573492,0.360415469666865,0.534786613016292,0.739346661140747,0.682495053629074,97.3636363636364,0.260140672233948,0.739859327766052,0.446046178104469,0.368856017956759,0.480330923812738,0.759968671520154,0.487579880437023,54,"TRUE"
"2895",106.887755102041,0.248291422087298,0.751708577912702,0.464568099882238,0.358909193947208,0.521301815410751,0.732030928662986,0.61734693877551,93.7395833333333,0.249281623565238,0.750718376434762,0.428963565485241,0.338350878644898,0.454263108758916,0.734539806574884,0.375625,44,"TRUE"
"2896",98.9393939393939,0.278681553134951,0.721318446865049,0.443668889160124,0.354999477061479,0.471752669928991,0.751303885500805,0.383680555555556,97.1485148514851,0.263455419110494,0.736544580889506,0.442732634905953,0.351944173593071,0.470383150749476,0.746775491776018,0.353465346534653,23,"FALSE"
"2897",105.958762886598,0.19930535275759,0.80069464724241,0.498746667379662,0.405048659544827,0.531312841670606,0.779829925321878,0.706907216494845,96.7070707070707,0.270615776189027,0.729384223810973,0.450008484293555,0.352073146840684,0.476315726752951,0.781308072408628,0.396464646464646,46,"TRUE"
"2898",106.463917525773,0.242079027502386,0.757920972497614,0.481469026479691,0.380634216965024,0.513966201220193,0.795425817402357,0.684681870248881,100.346534653465,0.262726381480806,0.737273618519194,0.453074015645744,0.349892883194978,0.489447444111189,0.760814136107608,0.46338696369637,107,"TRUE"
"2899",95.4791666666667,0.275978494697091,0.724021505302909,0.437102140848935,0.357988399610435,0.456692128063079,0.773784308667516,0.587291666666667,102.567010309278,0.286459623174174,0.713540376825826,0.453981926608039,0.331443043412794,0.49513336263083,0.708825619809324,0.539206497969385,-20,"TRUE"
"2900",101.15625,0.278786720372169,0.721213279627831,0.443271810541619,0.314157760347197,0.477201585759294,0.755667384841156,0.392750850340136,97.8854166666667,0.275762495427291,0.724237504572709,0.438776647964681,0.338286731333297,0.466740640306792,0.754796615554861,0.35,12,"FALSE"
"2901",96.65,0.238004293635946,0.761995706364053,0.43766214237099,0.338039188715109,0.464288996914367,0.751902839874931,0.374175257731959,97.2916666666667,0.280950842269207,0.719049157730793,0.436822478703794,0.343723210260134,0.466245136708829,0.756108668414857,0.381458333333333,-8,"FALSE"
"2902",97.2395833333333,0.238426891232416,0.761573108767584,0.458116507330255,0.360386752844859,0.487451537235865,0.754070228259702,0.284233414239482,96.4226804123711,0.259085260519322,0.740914739480678,0.44612848927064,0.344565161921911,0.484484480249333,0.755740320468614,0.553439932674101,-82,"FALSE"
"2903",98.8673469387755,0.226981796617066,0.773018203382934,0.463933751590194,0.343466746287739,0.502283078822037,0.77121321906427,0.398501953973079,101.701030927835,0.238597363403435,0.761402636596565,0.46217678546939,0.367815997147159,0.495082322887852,0.79610667736846,0.572731958762887,-29,"FALSE"
"2904",99.6224489795918,0.268914619703851,0.731085380296149,0.454145095643792,0.373508413468324,0.493626767068483,0.766377621274244,0.485408163265306,97.1443298969072,0.303882332990401,0.696117667009599,0.439172411654818,0.342016611147875,0.466983505505977,0.680566708063511,0.338207447927625,44,"FALSE"
"2905",98.6979166666667,0.282291099779504,0.717708900220496,0.461158078352309,0.369030245456667,0.486442537796029,0.764075409663484,0.395,104.90625,0.258910217725773,0.741089782274227,0.458508713021828,0.359069771038693,0.510780388518705,0.729385931213659,0.618686868686869,-30,"TRUE"
"2906",106.775510204082,0.243486384364607,0.756513615635393,0.480782010027259,0.37995719142748,0.513504811411823,0.796472076241858,0.685786435786436,95.0526315789474,0.256052465879333,0.743947534120667,0.441026504291301,0.365549567076889,0.463374966190861,0.719033192020195,0.484736842105263,7,"TRUE"
"2907",97.978947368421,0.301849467576223,0.698150532423777,0.44177227512903,0.363763292118257,0.463769336550801,0.746255976752863,0.356862745098039,93.9285714285714,0.244358039744357,0.755641960255643,0.435926053145384,0.347276200630986,0.465260375787182,0.761402150478602,0.596938775510204,-58,"FALSE"
"2908",101.9375,0.271007052529653,0.728992947470347,0.457449485567138,0.359084603655593,0.492636383768217,0.752584024150059,0.461397058823529,93.4183673469388,0.266830782395708,0.733169217604292,0.425223702306041,0.31900323123608,0.459475631775065,0.716784367076541,0.294323979591837,54,"TRUE"
"2909",98.319587628866,0.260582785652403,0.739417214347597,0.463037272334627,0.356005143193939,0.494845207896309,0.76075598454533,0.404404873477038,99.4895833333333,0.218888453244877,0.781111546755123,0.462431258310522,0.369013561323203,0.503894525371446,0.755744600294468,0.536931818181818,-57,"FALSE"
"2910",104.515789473684,0.226993947892285,0.773006052107715,0.47298018673305,0.391299670928583,0.503401371728311,0.779104826218488,0.635459861775651,100.350515463918,0.260814146226363,0.739185853773637,0.449916718254543,0.351597609670323,0.486132904674628,0.786548974968135,0.540039570967406,22,"TRUE"
"2911",103.319587628866,0.232720628285935,0.767279371714065,0.461449392776673,0.358415886319678,0.500961992301149,0.713536430249692,0.41903571800479,94.3125,0.275352159276548,0.724647840723452,0.455510107195647,0.336356035357664,0.480280732642473,0.750267933157649,0.660511363636364,-46,"FALSE"
"2912",97.2474226804124,0.238197915201321,0.761802084798679,0.457728239682052,0.361826064671201,0.486487494521469,0.752997339308571,0.282354118706836,93.6288659793814,0.248471830614226,0.751528169385774,0.428475064267542,0.336580938315226,0.454201384566236,0.735690466776729,0.371848525058691,-10,"FALSE"
"2913",95.5876288659794,0.276046847284256,0.723953152715744,0.436900906588456,0.359796079339537,0.456053413774854,0.774879315794655,0.589278350515464,95.936170212766,0.255131039811935,0.744868960188065,0.44166309933892,0.337870875123897,0.47401264953296,0.785176320311847,0.395873629916183,37,"TRUE"
"2914",106.838383838384,0.248247088925046,0.751752911074954,0.464237292629066,0.359277271151876,0.520749945221417,0.731130183351816,0.61610954909924,98.9175257731959,0.211332218854542,0.788667781145458,0.484032738338518,0.364549259479506,0.533302088215998,0.743811097802696,0.679123711340206,2,"TRUE"
"2915",101.216494845361,0.279982082451891,0.720017917548109,0.443460126531277,0.313925893402037,0.477667425696842,0.755374656412616,0.390227224910583,94.6666666666667,0.288182069706707,0.711817930293293,0.438397777322443,0.340678802762377,0.465391899203738,0.744207979622085,0.401669758812616,-3,"FALSE"
"2916",105.84693877551,0.198972304940335,0.801027695059665,0.498128867173656,0.403466530365798,0.531071815813684,0.778108304768707,0.707959183673469,95.125,0.255522004829842,0.744477995170158,0.441268787728743,0.367198108292854,0.463177773256002,0.720571040714429,0.482708333333333,56,"TRUE"
"2917",106.686868686869,0.274369898512306,0.725630101487694,0.462507799726425,0.356584096652435,0.497530176878175,0.724473710354315,0.53726035868893,94.4639175257732,0.275426968929905,0.724573031070096,0.455846036380179,0.337306709514507,0.48048402405853,0.749516916886319,0.662605435801312,-20,"TRUE"
"2918",103.333333333333,0.26041342058128,0.73958657941872,0.456073731529058,0.355866872096214,0.49577796784091,0.797194220736338,0.573026180169037,99.4742268041237,0.219044681079379,0.780955318920621,0.461864002115644,0.367898674765411,0.503498883268435,0.756888126751913,0.539831302717901,42,"FALSE"
"2919",107.04,0.246829709343871,0.753170290656129,0.485266102570196,0.361223079676079,0.533813746886129,0.737953194529339,0.683505154639175,93.4444444444444,0.268077379567863,0.731922620432137,0.425224345275898,0.318500479094612,0.45980217366308,0.71560472700506,0.293087121212121,102,"TRUE"
"2920",98.75,0.278547798828091,0.721452201171909,0.442643964974405,0.354030127452155,0.47092403211859,0.752540846645797,0.384948453608247,101.877551020408,0.239302413855363,0.760697586144637,0.462243859087049,0.368975849028122,0.494762790163916,0.797586981380907,0.575204081632653,-40,"FALSE"
"2921",98.1224489795918,0.29288291109843,0.70711708890157,0.450108830770768,0.325889725891937,0.48458830310314,0.683688204318261,0.341836734693878,98.0103092783505,0.275374173186754,0.724625826813246,0.439825760259277,0.339094771903744,0.467748635035921,0.755902516069937,0.353865979381443,26,"TRUE"
"2922",103.46,0.21045238404668,0.78954761595332,0.503059001384752,0.386330054588646,0.549490344110587,0.767724803473627,0.676020408163265,96.4591836734694,0.257348562849624,0.742651437150376,0.447386815343842,0.34462061945332,0.486212660592158,0.754264512209864,0.556122448979592,67,"TRUE"
"2923",99.4343434343434,0.269851867258959,0.730148132741041,0.453109774997373,0.373944355419822,0.491957387693602,0.76368693823107,0.482676767676768,97.1372549019608,0.2632327261853,0.7367672738147,0.442749417352409,0.352807466008825,0.470145608547558,0.744356124209587,0.354779411764706,69,"FALSE"
"2924",102.041237113402,0.271005261610103,0.728994738389897,0.457888150664384,0.359893009803473,0.493108808043406,0.753846044519646,0.463866990095007,100.397959183673,0.261186423278108,0.738813576721892,0.450071815813882,0.352091511612463,0.486190765633953,0.786176026243971,0.537672644815502,-18,"TRUE"
"2925",103.34693877551,0.231688570317389,0.768311429682611,0.462157707110899,0.357980922925439,0.50193966782408,0.713774243260033,0.416563595135024,93.9292929292929,0.244134445627972,0.755865554372028,0.435887393673533,0.347808764260977,0.465031714928924,0.761792027746495,0.599670171098743,-47,"TRUE"
"2926",97.4791666666667,0.264466236080915,0.735533763919085,0.446958669793038,0.337453271280147,0.481463263352992,0.703761311848734,0.291875,97.2268041237113,0.280967933541197,0.719032066458803,0.436229570107132,0.342928812903501,0.465590834039437,0.755530228534292,0.382770235786465,-12,"TRUE"
"2927",98.8888888888889,0.227081395694299,0.772918604305701,0.463560342908826,0.343562447602717,0.50198453532613,0.770334403986002,0.394417862838915,93.6734693877551,0.249016881245232,0.750983118754768,0.428681624312954,0.335697459352825,0.454668717376784,0.735836482421864,0.375530410183876,-3,"FALSE"
"2928",98.6836734693878,0.256603240320157,0.743396759679843,0.461200583136226,0.364817845108886,0.498081027393403,0.733749448759258,0.553700267985982,101.949494949495,0.238007552211481,0.761992447788519,0.463272734895287,0.369910824912065,0.495981192438872,0.797795010035461,0.577626262626263,13,"FALSE"
"2929",95.7244897959184,0.277380855587651,0.722619144412349,0.436218244276329,0.358311279696131,0.455793231548126,0.774370343184506,0.591224489795918,104.680412371134,0.259767898606517,0.740232101393483,0.457882100235286,0.357500974963285,0.510581883727056,0.728426938483246,0.617422680412371,-18,"TRUE"
"2930",97.5050505050505,0.284049090802888,0.715950909197112,0.458857761137802,0.360777969392653,0.479423079054803,0.768430193021245,0.659554730983302,97.17,0.259289265511609,0.740710734488391,0.445395240132949,0.367520398953662,0.479706719052222,0.759035651471619,0.48,16,"TRUE"
"2931",101.091836734694,0.280986126287876,0.719013873712124,0.442969195007583,0.313944909527366,0.477057660615866,0.756170153115889,0.387755102040816,102.551020408163,0.286579888387041,0.713420111612959,0.453453273408401,0.33170528641004,0.49426727128007,0.709907142207339,0.538775510204082,-7,"FALSE"
"2932",98.8247422680412,0.281905603484701,0.718094396515299,0.461869030966488,0.370036806500069,0.487037126551316,0.764445766264891,0.397577319587629,95.0927835051546,0.25588077365268,0.74411922634732,0.441748541237197,0.366358068884828,0.463860597910125,0.719486644577008,0.480721649484536,-26,"FALSE"
"2933",98.2551020408163,0.261614615672884,0.738385384327116,0.462109269793006,0.355664076887484,0.493877399652469,0.76064622960099,0.40530612244898,93.86,0.244893101171692,0.755106898828308,0.435195186403464,0.34718781947551,0.464413655844151,0.761396329691253,0.59734693877551,-39,"FALSE"
"2934",103.37,0.260309286375467,0.739690713624533,0.456029123246025,0.356247597314646,0.495653521495834,0.797555611862308,0.569591836734694,101.848484848485,0.256215887988852,0.743784112011148,0.444078469089573,0.369342873659882,0.472931814678502,0.743836306477529,0.419191919191919,-1,"TRUE"
"2935",104.739583333333,0.227870168342481,0.772129831657519,0.473601317034291,0.391687918404029,0.504179742856141,0.779322484278712,0.63699494949495,102.848484848485,0.24321001824532,0.75678998175468,0.46187304127504,0.344288302860133,0.505470603412638,0.802015636409539,0.686868686868687,-41,"TRUE"
"2936",107.237623762376,0.246458151088797,0.753541848911203,0.485819670570375,0.361660528445676,0.534922851702438,0.738262873486779,0.684495253649076,99.6326530612245,0.21902780988824,0.78097219011176,0.462374622113492,0.36774604723179,0.503996229418452,0.756735548763332,0.542671614100185,-10,"FALSE"
"2937",97.90625,0.301127682909126,0.698872317090874,0.441618046139507,0.363012285603136,0.463906354679679,0.746815810328354,0.358110841423948,100.676470588235,0.261910310873025,0.738089689126975,0.453643006777758,0.351182967491905,0.489784327245486,0.761478423288626,0.466286514605842,-10,"FALSE"
"2938",105.79797979798,0.199354828175919,0.800645171824081,0.498665768023235,0.401916363392406,0.532061315230359,0.776421464428731,0.708989898989899,97.1428571428571,0.302655711933231,0.697344288066769,0.439793101331809,0.342546435462075,0.468150973295071,0.679453053608052,0.344928880643166,30,"FALSE"
"2939",96.5544554455445,0.238618112510838,0.761381887489162,0.436970597317357,0.336813906790066,0.464055224332063,0.750931981597418,0.379137913791379,96.67,0.270025003042522,0.729974996957478,0.44932862416972,0.35140955822942,0.475814864567389,0.781994991684542,0.395,-38,"TRUE"
"2940",98.6633663366337,0.278916528282112,0.721083471717888,0.442290824174521,0.353693195497183,0.470643823392858,0.752078881361593,0.381087088300667,104.683673469388,0.261099286400726,0.738900713599274,0.457911714658656,0.357118311953456,0.51054016559202,0.727116459519131,0.614897959183673,-67,"FALSE"
"2941",97.4536082474227,0.263657785313358,0.736342214686642,0.447309741838757,0.337111978030732,0.482206646499574,0.704753463272974,0.295257731958763,97.1165048543689,0.263508783859877,0.736491216140123,0.442863941985351,0.351809335270876,0.470515036826819,0.744680606283065,0.356070463417075,-45,"FALSE"
"2942",99.74,0.244172148519059,0.755827851480941,0.462726460741685,0.38170835089596,0.485309367818239,0.745635129057948,0.483877551020408,97.029702970297,0.258595205350001,0.741404794649999,0.445284500392185,0.36692804161444,0.479907642625963,0.75837497860861,0.477871287128713,-3,"TRUE"
"2943",100.30303030303,0.215692242137826,0.784307757862175,0.464109167514002,0.365872824669278,0.506221286407369,0.744634803850873,0.545454545454545,94.3673469387755,0.274822777575683,0.725177222424317,0.455584674357315,0.335322530262901,0.480541443314168,0.748933149288578,0.660918367346939,11,"TRUE"
"2944",98.5757575757576,0.255371039757482,0.744628960242518,0.460510245355629,0.362344937582534,0.498186012735603,0.734682150857869,0.55050505050505,96.021052631579,0.254784631205727,0.745215368794273,0.441750856187984,0.337410314828476,0.474095965967806,0.785523746605215,0.391842105263158,17,"FALSE"
"2945",95.9090909090909,0.27823258560858,0.72176741439142,0.436684251315724,0.357662859164441,0.456536853095174,0.775639329616986,0.593131313131313,94.73,0.287640674541555,0.712359325458445,0.439080466215885,0.342772014734753,0.465647071120791,0.743432566492531,0.402626262626263,25,"FALSE"
"2946",106.42,0.238669656484709,0.761330343515291,0.478496845427106,0.373769977232624,0.516403025805902,0.777665353848093,0.58,97.2222222222222,0.302965586896869,0.697034413103131,0.440110992912459,0.340681266789146,0.46906685770029,0.679804898665403,0.348484848484849,50,"FALSE"
"2947",106.76,0.27329286619385,0.72670713380615,0.463072595146882,0.357684922352578,0.497867375109393,0.725293489379804,0.541919191919192,93.0582524271845,0.232851547599949,0.767148452400051,0.44095827068498,0.329595434362067,0.474595045144839,0.756808835974062,0.280513176144244,24,"TRUE"
"2948",101.090909090909,0.281755386195502,0.718244613804498,0.44280754952402,0.314982503033823,0.476590100718425,0.756949579178691,0.385332921047207,100.68932038835,0.261900206546271,0.738099793453728,0.453673561308622,0.350491870720139,0.490230249172368,0.761636669448714,0.469189617594611,47,"FALSE"
"2949",103.25,0.268205818770736,0.731794181229264,0.46091619182462,0.347642483367854,0.493078768971262,0.771449268716031,0.352551020408163,102.73,0.244167748571341,0.755832251428659,0.460315535352085,0.342631134117245,0.50398732594994,0.801642538868973,0.683939393939394,-94,"TRUE"
"2950",104.865979381443,0.227430116969726,0.772569883030275,0.473522015734031,0.393172726314444,0.503449367500236,0.77773153083254,0.638498385921066,93.970297029703,0.244731500452878,0.755268499547122,0.435569223894251,0.349081618673391,0.464360217602552,0.763098676261966,0.600020206102243,-6,"TRUE"
"2951",107.147058823529,0.245784814095551,0.754215185904449,0.485428751701508,0.360859935029542,0.534880590851413,0.738452215487652,0.680563978168587,101.77,0.255898627068147,0.744101372931853,0.443842229853222,0.368506587780426,0.472661955991176,0.744397943412754,0.417424242424242,154,"TRUE"
"2952",101.030303030303,0.269786310669667,0.730213689330333,0.448345303652517,0.358605968019823,0.479196233037319,0.78086003110642,0.535353535353535,93.7777777777778,0.249026811737704,0.750973188262296,0.429272511816656,0.335496368588496,0.455554618023038,0.738065626429021,0.381758764111705,19,"FALSE"
"2953",99.26,0.269097793030814,0.730902206969186,0.45265762461582,0.373804911865624,0.491351539306862,0.763907211705902,0.47578431372549,104.686868686869,0.262300303709809,0.737699696290191,0.45786703443072,0.35707611866575,0.510627949467159,0.726084980130049,0.617474747474748,-51,"FALSE"
"2954",103.316831683168,0.259932186730385,0.740067813269615,0.455450521644042,0.356909273807342,0.494567495662021,0.798322387982483,0.571175995150536,98.7142857142857,0.211649484401172,0.788350515598828,0.483595429483923,0.363230329460807,0.53306231100531,0.742343637621036,0.677258031925642,-14,"TRUE"
"2955",97.2755102040816,0.255786354669787,0.744213645330213,0.447890636528952,0.354107317708824,0.477222908877786,0.758344916766569,0.597739095638255,95.9479166666667,0.254925340077822,0.745074659922178,0.441292277193601,0.336789142567531,0.473621752036594,0.785919638950626,0.395625,34,"TRUE"
"2956",98.4,0.255017329359907,0.744982670640093,0.459959196956127,0.360864345349566,0.497704152608247,0.734258406272367,0.547373737373737,93.42,0.268729939105518,0.731270060894482,0.425022734734531,0.318915474303666,0.459463411185708,0.715371756658087,0.293469387755102,106,"FALSE"
"2957",98.2828282828283,0.291573642361299,0.708426357638701,0.450557281919604,0.326507978905085,0.48524902731422,0.684358020436258,0.351969696969697,99.7070707070707,0.21853997046833,0.78146002953167,0.462193509207744,0.368894890001989,0.503207640494285,0.755825762075487,0.547272727272727,-27,"FALSE"
"2958",98.6836734693878,0.281645446881901,0.718354553118099,0.461706550507095,0.369483262287663,0.487076636391701,0.764448420510688,0.393564356435644,94.2828282828283,0.274118791995406,0.725881208004594,0.455457940017176,0.334906319321446,0.480575074874045,0.751469178083643,0.657929292929293,7,"TRUE"
"2959",106.79797979798,0.24262182226842,0.75737817773158,0.481280378430294,0.380372296883555,0.513999712306653,0.7953381211921,0.681068106810681,94.7524752475248,0.287680535849724,0.712319464150276,0.439429758375718,0.342472291816587,0.46614689251819,0.743497590586665,0.406190619061906,62,"TRUE"
"2960",99.7524752475248,0.24377980501437,0.75622019498563,0.46322578187035,0.382879555342534,0.485619836123669,0.745324738812678,0.4859567589412,94.34,0.260823287531951,0.739176712468049,0.44052283872854,0.344748718765453,0.467737577650017,0.7769160046083,0.59,-5,"TRUE"
"2961",97.8865979381443,0.301069196955986,0.698930803044014,0.441399865720074,0.360816282658774,0.464278454115971,0.748020145929468,0.359337827121332,100.602040816327,0.286306443037746,0.713693556962254,0.441386352282609,0.327098914598069,0.474146233854632,0.755555254610326,0.382959183673469,-35,"TRUE"
"2962",105.78,0.200532011601477,0.799467988398523,0.498236072368319,0.402182914044196,0.531395874491849,0.775421955666797,0.705,100.807692307692,0.26266523739327,0.73733476260673,0.45391868732168,0.348970869004634,0.491148364908348,0.762410405926687,0.472036891679749,7,"TRUE"
"2963",103.257425742574,0.268025563139343,0.731974436860657,0.460226965646417,0.349411526002565,0.491723180996909,0.771590506508093,0.355273792685391,102.626262626263,0.285902436939919,0.714097563060081,0.454404442844872,0.33207615273551,0.495335278640878,0.709680807437568,0.543404340434043,-31,"FALSE"
"2964",104.989795918367,0.227725832678302,0.772274167321698,0.473736132864352,0.393533937561965,0.503657124197269,0.777448556028126,0.63997113997114,97.1734693877551,0.281185868723382,0.718814131276618,0.435739832597035,0.343171035901084,0.464921539814544,0.754778064792291,0.378951580632253,18,"TRUE"
"2965",103.191919191919,0.230713283093326,0.769286716906674,0.461330676636454,0.357731957374003,0.500871857190446,0.715992011846632,0.415691569156916,93.0288461538462,0.232901967700865,0.767098032299135,0.440542588012309,0.329922750989705,0.473965197682782,0.756743366397388,0.279532967032967,-1,"TRUE"
"2966",99.2277227722772,0.269038982156616,0.730961017843384,0.45275507387705,0.374292753560786,0.491253815962056,0.761530006875245,0.473160551349253,93.87,0.248493065359458,0.751506934640542,0.429752513971217,0.334641404902611,0.456276849620586,0.737503151982913,0.385294117647059,26,"FALSE"
"2967",107.21359223301,0.245247837167208,0.754752162832792,0.485284669017941,0.360886890647084,0.534915357333065,0.738402517602658,0.68156340706636,101.89,0.238372574728582,0.761627425271418,0.4625761777591,0.369915420366648,0.495051231260752,0.796132849408791,0.576881188118812,30,"TRUE"
"2968",98.33,0.291049210285512,0.708950789714488,0.450010042433741,0.326266154929988,0.485113518173153,0.685292218009673,0.35,96.3333333333333,0.257407242969697,0.742592757030303,0.446861179201069,0.344085731041333,0.485700248575749,0.753638685746206,0.544304430443044,-43,"TRUE"
"2969",97.2448979591837,0.264446063941886,0.735553936058114,0.445818875282006,0.334488386418174,0.481332616679557,0.706358723499956,0.297231763992726,94.0490196078431,0.243527772208361,0.756472227791639,0.435777271929178,0.347921693301782,0.465333513151903,0.764994980799892,0.599079025549614,-48,"TRUE"
"2970",100.97,0.268993209467732,0.731006790532268,0.44783775423045,0.358245714791238,0.478827347630023,0.780651430795356,0.532272727272727,96.020618556701,0.254977656159494,0.745022343840506,0.440846565598071,0.336349230242699,0.473370758328163,0.784905003497527,0.394175257731959,-7,"TRUE"
