"gmSeason","gmDate","awayAbbr","awayDayOff","awayPTS","awayAST","awayTO","awaySTL","awayBLK","awayPF","awayFGA","awayFGM","away2PA","away2PM","away3PA","away3PM","awayFTA","awayFTM","awayORB","awayDRB","awayTRB","awayPTS1","awayPTS2","awayPTS3","awayPTS4","awayPTSEx","homeAbbr","homeDayOff","homePTS","homeAST","homeTO","homeSTL","homeBLK","homePF","homeFGA","homeFGM","home2PA","home2PM","home3PA","home3PM","homeFTA","homeFTM","homeORB","homeDRB","homeTRB","homePTS1","homePTS2","homePTS3","homePTS4","homePTSEx"
"2012-13","2012-11-16","UTA",2,93,23,11,8,6,15,81,36,59,29,22,7,18,14,10,30,40,20,23,21,29,0,"PHI",2,99,20,11,5,7,19,87,40,69,30,18,10,10,9,11,32,43,30,22,19,28,0
"2012-13","2012-11-16","ORL",3,110,27,15,7,3,17,89,44,72,37,17,7,17,15,14,30,44,22,22,27,39,0,"DET",2,106,21,14,8,4,18,82,44,74,42,8,2,20,16,6,24,30,25,25,25,31,0
"2012-13","2012-11-16","DAL",2,83,16,12,3,5,23,81,30,68,28,13,2,25,21,8,36,44,24,25,18,16,0,"IND",2,103,23,9,11,5,15,83,39,67,33,16,6,31,19,10,36,46,24,24,28,27,0
"2012-13","2012-11-16","OKC",2,110,31,14,7,7,24,74,40,45,26,29,14,20,16,7,29,36,36,30,28,16,0,"NO",2,95,23,12,7,4,20,78,33,66,26,12,7,28,22,15,25,40,18,19,30,28,0
"2012-13","2012-11-16","GS",2,106,21,16,3,5,26,85,43,70,41,15,2,26,18,17,33,50,22,31,29,24,0,"MIN",2,98,19,12,6,12,23,79,34,61,27,18,7,29,23,11,23,34,27,23,19,29,0
"2012-13","2012-11-16","NY",1,95,18,13,7,6,26,72,37,53,32,19,5,21,16,10,24,34,25,24,18,28,0,"MEM",2,105,15,14,7,6,24,76,37,61,32,15,5,32,26,12,23,35,29,25,31,20,0
"2012-13","2012-11-16","ATL",2,112,24,15,8,5,14,76,42,61,34,15,8,27,20,10,32,42,34,24,28,26,0,"SAC",3,96,25,14,11,0,22,85,39,65,31,20,8,14,10,10,27,37,20,36,14,26,0
"2012-13","2012-11-16","HOU",2,117,24,18,9,3,29,88,41,63,32,25,9,31,26,16,31,47,27,31,21,32,6,"POR",3,119,21,16,4,8,24,86,44,61,34,25,10,29,21,10,27,37,22,29,27,33,8
"2012-13","2012-11-16","PHO",2,102,27,15,8,8,25,92,45,78,40,14,5,15,7,12,26,38,30,27,27,18,0,"LAL",3,114,25,12,7,9,15,89,42,68,34,21,8,28,22,17,31,48,35,27,30,22,0
"2012-13","2012-11-17","TOR",4,89,22,15,7,4,23,70,30,48,22,22,8,31,21,9,26,35,17,25,22,25,0,"BOS",2,107,37,13,7,2,23,76,43,61,37,15,6,19,15,7,30,37,30,17,32,28,0
"2012-13","2012-11-17","CHI",3,80,18,16,7,4,20,89,30,75,28,14,2,22,18,21,24,45,15,25,21,19,0,"LAC",3,101,21,14,10,10,20,75,37,59,32,16,5,30,22,10,31,41,18,35,25,23,0
"2012-13","2012-11-17","UTA",1,83,18,19,7,6,13,82,31,73,29,9,2,27,19,26,34,60,15,23,27,18,0,"WAS",3,76,18,15,10,6,20,85,31,69,26,16,5,12,9,16,28,44,17,23,23,13,0
"2012-13","2012-11-17","MEM",1,94,17,16,10,7,23,80,31,66,29,14,2,34,30,12,32,44,25,22,28,19,0,"CHA",3,87,17,18,7,5,25,85,32,72,28,13,4,28,19,15,31,46,19,19,22,27,0
"2012-13","2012-11-17","DAL",1,103,26,22,6,14,19,74,38,51,28,23,10,20,17,8,34,42,24,27,24,28,0,"CLE",4,95,21,11,12,4,15,96,36,71,28,25,8,20,15,13,25,38,24,28,21,22,0
"2012-13","2012-11-17","NO",1,113,32,20,4,2,26,77,41,56,31,21,10,22,21,8,28,36,27,31,33,22,0,"MIL",3,117,28,12,9,4,18,93,43,68,30,25,13,24,18,16,25,41,25,35,31,26,0
"2012-13","2012-11-17","DEN",2,100,19,22,8,2,19,78,39,67,35,11,4,26,18,12,27,39,15,25,28,32,0,"SA",2,126,33,14,11,6,21,88,47,61,31,27,16,20,16,14,26,40,33,27,30,36,0
"2012-13","2012-11-17","MIA",2,97,20,19,10,3,21,71,38,52,30,19,8,19,13,4,32,36,23,29,23,22,0,"PHO",1,88,16,17,13,3,18,79,34,61,29,18,5,21,15,9,29,38,23,29,19,17,0
"2012-13","2012-11-18","IND",2,76,21,19,4,7,18,71,28,51,20,20,8,18,12,9,38,47,18,12,26,20,0,"NY",2,88,19,9,9,4,15,90,33,65,26,25,7,19,15,15,33,48,21,20,27,20,0
"2012-13","2012-11-18","ORL",2,86,18,16,2,1,22,80,32,67,28,13,4,21,18,8,32,40,22,19,28,17,0,"TOR",1,97,22,10,8,6,21,80,38,62,31,18,7,23,14,10,30,40,32,17,18,30,0
"2012-13","2012-11-18","CLE",1,79,14,16,6,4,16,84,30,64,25,20,5,15,14,18,30,48,21,21,15,22,0,"PHI",2,86,27,12,8,9,15,80,34,60,25,20,9,12,9,9,32,41,19,24,19,24,0
"2012-13","2012-11-18","BKN",3,99,22,10,8,6,18,75,36,58,31,17,5,25,22,7,26,33,21,33,20,25,0,"SAC",2,90,13,17,6,4,24,80,37,62,31,18,6,19,10,15,27,42,20,22,23,25,0
"2012-13","2012-11-18","GS",2,109,23,13,8,4,18,82,43,66,38,16,5,22,18,8,27,35,25,21,27,36,0,"OKC",2,119,31,12,9,3,16,83,42,63,29,20,13,26,22,10,30,40,26,33,35,25,0
"2012-13","2012-11-18","BOS",1,83,12,18,7,0,21,71,32,54,28,17,4,19,15,7,23,30,25,18,14,26,0,"DET",2,103,23,17,8,1,22,72,39,61,35,11,4,26,21,7,32,39,23,25,23,32,0
"2012-13","2012-11-18","CHI",1,94,25,19,9,3,20,75,37,59,33,16,4,18,16,6,29,35,30,13,25,26,0,"POR",2,102,15,16,8,1,17,79,39,57,30,22,9,20,15,10,24,34,23,28,22,29,0
"2012-13","2012-11-18","HOU",2,108,30,15,8,1,22,90,44,67,35,23,9,18,11,11,31,42,29,31,27,21,0,"LAL",2,119,27,13,10,3,15,85,46,65,37,20,9,28,18,9,32,41,40,28,30,21,0
"2012-13","2012-11-19","MIL",2,98,26,14,5,12,27,93,44,77,42,16,2,11,8,9,30,39,23,31,27,17,0,"CHA",2,102,22,17,7,5,14,82,36,71,33,11,3,30,27,11,33,44,30,25,22,25,0
"2012-13","2012-11-19","IND",1,96,20,21,5,10,27,70,34,51,31,19,3,29,25,8,38,46,28,22,21,25,0,"WAS",2,89,13,10,10,2,27,87,31,70,27,17,4,31,23,14,22,36,13,28,26,22,0
"2012-13","2012-11-19","ORL",1,72,17,19,6,5,19,82,31,72,29,10,2,14,8,11,44,55,23,14,12,23,0,"ATL",3,81,18,15,12,4,18,89,34,64,29,25,5,13,8,11,37,48,21,20,24,16,0
"2012-13","2012-11-19","DEN",2,97,21,17,9,3,15,81,36,66,31,15,5,28,20,21,26,47,27,25,17,28,0,"MEM",2,92,23,17,10,4,20,78,36,61,30,17,6,17,14,12,21,33,26,23,21,22,0
"2012-13","2012-11-19","LAC",2,92,13,17,7,7,20,85,40,73,39,12,1,19,11,17,35,52,18,29,24,21,0,"SA",2,87,16,14,7,3,19,82,29,62,23,20,6,28,23,13,29,42,28,14,21,24,0
"2012-13","2012-11-19","GS",1,105,19,21,10,2,24,91,37,67,28,24,9,30,22,19,43,62,23,20,24,23,15,"DAL",2,101,24,17,12,11,22,86,37,65,27,21,10,24,17,7,36,43,20,18,27,25,11
"2012-13","2012-11-19","HOU",1,91,18,14,4,9,22,86,30,65,23,21,7,31,24,15,34,49,26,18,26,21,0,"UTA",2,102,30,14,4,11,23,92,37,71,28,21,9,23,19,14,41,55,29,32,24,17,0
"2012-13","2012-11-20","TOR",2,98,28,11,2,5,20,82,37,66,33,16,4,29,20,12,36,48,29,22,29,18,0,"PHI",2,106,25,8,6,10,23,85,40,61,31,24,9,19,17,9,32,41,22,29,22,33,0
"2012-13","2012-11-20","NY",2,102,19,10,6,3,20,83,37,47,23,36,14,19,14,13,36,49,29,24,30,19,0,"NO",3,80,16,13,2,3,21,69,29,51,21,18,8,21,14,5,31,36,17,31,16,16,0
"2012-13","2012-11-20","BKN",2,90,24,14,7,3,26,82,34,59,27,23,7,21,15,14,32,46,23,34,16,17,0,"LAL",2,95,23,11,5,5,18,73,35,52,29,21,6,37,19,8,35,43,29,27,20,19,0
"2012-13","2012-11-21","PHI",1,83,18,7,12,11,16,86,31,69,27,17,4,22,17,11,28,39,15,20,23,25,0,"CLE",3,92,17,18,3,6,14,86,35,63,22,23,13,14,9,15,40,55,28,19,21,24,0
"2012-13","2012-11-21","NO",1,107,17,9,3,7,26,92,39,82,33,10,6,27,23,16,32,48,29,18,27,23,10,"IND",2,115,26,9,6,16,24,92,40,65,25,27,15,28,20,17,32,49,21,22,32,22,18
"2012-13","2012-11-21","DET",3,74,15,15,5,2,16,85,28,68,25,17,3,22,15,13,35,48,27,21,8,18,0,"ORL",2,90,24,15,3,5,23,83,36,63,31,20,5,18,13,9,44,53,21,24,26,19,0
"2012-13","2012-11-21","TOR",1,97,23,14,5,8,25,80,37,57,28,23,9,20,14,9,27,36,25,28,21,23,0,"CHA",2,98,21,14,7,9,21,86,36,67,33,19,3,28,23,9,28,37,22,31,22,23,0
"2012-13","2012-11-21","MIL",2,106,18,11,9,3,21,109,46,80,41,29,5,12,9,16,31,47,15,29,29,25,8,"MIA",4,113,25,17,7,4,13,86,41,68,33,18,8,33,23,12,42,54,29,17,25,27,15
"2012-13","2012-11-21","LAC",2,111,19,15,16,5,27,93,40,73,33,20,7,33,24,17,28,45,22,27,20,33,9,"OKC",3,117,20,19,12,5,24,79,36,56,25,23,11,39,34,12,32,44,28,31,17,26,15
"2012-13","2012-11-21","SA",2,112,26,18,8,2,17,77,45,61,37,16,8,19,14,6,35,41,30,26,26,30,0,"BOS",3,100,21,12,9,5,18,77,41,69,38,8,3,17,15,1,24,25,27,21,26,26,0
"2012-13","2012-11-21","WAS",2,100,20,23,8,6,27,89,38,69,31,20,7,24,17,19,39,58,24,23,19,24,10,"ATL",2,101,30,14,12,5,25,92,40,67,31,25,9,21,12,10,27,37,26,24,18,22,11
"2012-13","2012-11-21","CHI",3,89,20,15,11,7,22,95,38,79,36,16,2,19,11,16,32,48,22,24,19,24,0,"HOU",2,93,15,23,8,6,18,74,32,55,25,19,7,31,22,10,35,45,20,22,24,27,0
"2012-13","2012-11-21","DEN",2,101,16,20,5,8,24,79,35,58,26,21,9,26,22,14,35,49,15,29,25,32,0,"MIN",5,94,19,15,11,4,21,89,34,61,24,28,10,25,16,17,28,45,26,32,15,21,0
"2012-13","2012-11-21","NY",1,111,25,14,10,2,17,77,39,46,24,31,15,22,18,5,32,37,28,26,26,31,0,"DAL",2,114,22,14,8,1,18,85,42,56,29,29,13,21,17,11,31,42,24,25,35,30,0
"2012-13","2012-11-21","POR",3,87,14,22,7,2,21,77,31,58,26,19,5,26,20,13,19,32,25,19,27,16,0,"PHO",4,114,22,13,12,3,18,77,46,60,39,17,7,18,15,7,28,35,29,28,32,25,0
"2012-13","2012-11-21","LAL",1,97,16,20,6,4,22,65,29,39,17,26,12,39,27,6,27,33,21,20,28,28,0,"SAC",3,113,23,17,9,4,27,81,44,66,37,15,7,22,18,9,32,41,15,27,31,40,0
"2012-13","2012-11-21","BKN",1,93,26,11,7,6,16,83,38,60,32,23,6,15,11,14,21,35,30,16,20,27,0,"GS",2,102,24,16,3,1,17,75,40,60,33,15,7,19,15,12,31,43,18,23,33,28,0
"2012-13","2012-11-23","CLE",2,104,19,13,8,1,24,87,37,61,29,26,8,30,22,17,21,38,26,25,25,28,0,"ORL",2,108,21,18,5,3,30,80,40,59,29,21,11,20,17,12,24,36,24,21,31,32,0
"2012-13","2012-11-23","ATL",2,101,29,22,6,15,18,78,42,56,31,22,11,14,6,7,34,41,30,27,23,21,0,"CHA",2,91,17,15,16,9,15,83,31,61,23,22,8,26,21,7,29,36,23,28,23,17,0
"2012-13","2012-11-23","LAC",2,76,15,20,8,7,22,72,29,55,25,17,4,22,14,17,28,45,25,22,16,13,0,"BKN",2,86,19,16,6,3,22,73,34,60,29,13,5,19,13,11,24,35,25,15,23,23,0
"2012-13","2012-11-23","TOR",2,90,20,11,6,6,23,78,32,60,26,18,6,25,20,9,28,37,20,23,25,22,0,"DET",2,91,17,15,4,2,22,78,36,65,32,13,4,26,15,15,31,46,21,26,25,19,0
"2012-13","2012-11-23","OKC",2,100,22,17,6,7,23,79,37,55,31,24,6,24,20,8,32,40,28,17,20,35,0,"BOS",2,108,28,16,10,1,23,80,39,63,30,17,9,24,21,8,28,36,21,27,29,31,0
"2012-13","2012-11-23","NY",2,103,22,16,8,9,21,86,37,47,20,39,17,14,12,6,24,30,32,25,23,23,0,"HOU",2,131,22,14,8,6,17,89,46,64,32,25,14,28,25,11,38,49,35,37,32,27,0
"2012-13","2012-11-23","LAL",2,98,19,18,6,5,28,74,33,47,21,27,12,24,20,11,17,28,18,31,21,28,0,"MEM",4,106,23,17,10,3,26,75,38,64,32,11,6,30,24,13,26,39,34,22,26,24,0
"2012-13","2012-11-23","SA",2,104,19,10,8,2,21,83,41,66,39,17,2,22,20,6,31,37,28,20,25,31,0,"IND",2,97,27,14,1,5,23,92,38,76,31,16,7,21,14,19,30,49,25,27,25,20,0
"2012-13","2012-11-23","NO",2,108,27,19,8,6,24,78,40,52,27,26,13,18,15,6,35,41,31,22,28,22,5,"PHO",2,111,28,10,10,5,19,90,44,65,33,25,11,19,12,10,25,35,23,24,30,26,8
"2012-13","2012-11-23","SAC",2,102,21,14,5,3,23,80,40,63,30,17,10,16,12,6,25,31,32,21,27,22,0,"UTA",4,104,27,11,7,6,22,83,36,68,33,15,3,33,29,17,26,43,28,24,21,31,0
"2012-13","2012-11-23","GS",2,91,22,14,8,5,30,80,35,63,28,17,7,18,14,8,37,45,21,32,17,21,0,"DEN",2,102,21,12,9,7,18,84,40,65,35,19,5,30,17,11,28,39,23,24,31,24,0
"2012-13","2012-11-23","MIN",2,95,15,14,10,2,21,78,32,60,29,18,3,37,28,17,30,47,33,22,23,17,0,"POR",2,103,24,12,7,6,26,78,42,53,31,25,11,18,8,6,27,33,28,22,31,22,0
"2012-13","2012-11-24","CHA",1,108,20,17,12,5,33,83,34,55,22,28,12,36,28,5,35,40,25,25,22,20,16,"WAS",3,106,21,20,11,5,28,93,34,66,28,27,6,39,32,18,35,53,24,27,21,20,14
"2012-13","2012-11-24","LAC",1,93,19,15,13,3,22,75,32,56,24,19,8,25,21,7,30,37,24,17,19,33,0,"ATL",1,104,26,19,5,2,18,75,38,58,31,17,7,26,21,8,31,39,21,30,34,19,0
"2012-13","2012-11-24","OKC",1,116,21,12,11,5,20,88,39,67,33,21,6,37,32,18,24,42,29,21,35,13,18,"PHI",3,109,31,16,7,4,28,91,45,71,38,20,7,17,12,12,31,43,21,28,30,19,11
"2012-13","2012-11-24","CLE",1,108,21,11,9,0,29,79,35,48,21,31,14,33,24,10,22,32,29,30,20,29,0,"MIA",3,110,21,18,5,5,25,69,36,50,27,19,9,37,29,9,30,39,26,22,29,33,0
"2012-13","2012-11-24","LAL",1,115,21,19,11,4,23,82,40,60,28,22,12,34,23,11,50,61,36,29,24,26,0,"DAL",3,89,22,15,9,6,28,92,34,64,24,28,10,20,11,9,30,39,23,15,27,24,0
"2012-13","2012-11-24","CHI",3,93,17,16,4,2,18,82,32,66,28,16,4,26,25,20,34,54,28,24,20,21,0,"MIL",3,86,20,10,10,10,20,88,38,71,35,17,3,10,7,10,30,40,30,22,17,17,0
"2012-13","2012-11-24","UTA",1,97,23,18,11,4,26,79,32,54,21,25,11,30,22,17,21,38,29,27,19,22,0,"SAC",1,108,19,14,8,2,20,74,40,58,34,16,6,32,22,14,23,37,23,28,32,25,0
"2012-13","2012-11-24","MIN",1,85,25,11,8,3,24,86,33,59,28,27,5,19,14,11,28,39,18,33,23,11,0,"GS",1,96,18,13,1,3,25,78,33,57,27,21,6,29,24,13,35,48,16,31,23,26,0
"2012-13","2012-11-25","DET",2,100,20,20,6,4,22,78,37,58,28,20,9,22,17,10,28,38,22,22,28,28,0,"NY",2,121,24,11,13,4,19,79,38,46,21,33,17,31,28,10,27,37,32,32,22,35,0
"2012-13","2012-11-25","SA",2,111,25,12,4,5,18,103,44,76,36,27,8,19,15,7,45,52,24,25,20,19,23,"TOR",2,106,21,13,6,8,25,110,40,86,34,24,6,24,20,17,44,61,25,24,21,18,18
"2012-13","2012-11-25","POR",2,85,22,18,8,6,19,78,34,61,27,17,7,13,10,9,25,34,27,23,20,15,0,"BKN",2,98,26,12,10,9,11,92,39,75,34,17,5,21,15,17,31,48,25,21,24,28,0
"2012-13","2012-11-25","BOS",2,116,26,15,9,2,22,105,47,87,40,18,7,19,15,17,34,51,28,30,22,22,14,"ORL",2,110,20,19,9,8,19,90,41,64,30,26,11,19,17,10,32,42,22,26,34,20,8
"2012-13","2012-11-25","PHO",2,101,24,12,3,5,23,83,39,72,35,11,4,20,19,9,32,41,20,21,34,26,0,"PHI",1,104,23,8,4,4,18,81,39,62,30,19,9,23,17,6,27,33,23,23,34,24,0
"2012-13","2012-11-25","NO",2,84,23,14,6,6,18,85,33,72,27,13,6,20,12,15,25,40,23,18,20,23,0,"DEN",2,102,27,15,9,12,20,75,40,62,35,13,5,21,17,9,32,41,26,25,32,19,0
"2012-13","2012-11-26","NY",1,89,14,14,9,2,24,85,33,64,27,21,6,24,17,17,33,50,23,24,20,17,5,"BKN",1,96,23,13,5,7,21,91,37,63,28,28,9,19,13,18,32,50,26,19,23,16,12
"2012-13","2012-11-26","SA",1,118,32,15,4,5,15,80,45,57,32,23,13,20,15,10,33,43,29,31,32,26,0,"WAS",2,92,14,11,10,2,18,90,37,76,33,14,4,17,14,15,25,40,25,23,22,22,0
"2012-13","2012-11-26","POR",1,101,23,11,10,9,24,85,36,66,30,19,6,31,23,17,25,42,19,30,24,28,0,"DET",1,108,26,17,6,5,25,80,42,65,33,15,9,22,15,12,35,47,28,26,28,26,0
"2012-13","2012-11-26","CHA",2,69,12,13,9,4,19,79,23,57,17,22,6,22,17,11,26,37,12,12,19,26,0,"OKC",2,114,31,16,3,7,21,78,40,51,27,27,13,23,21,9,45,54,28,36,24,26,0
"2012-13","2012-11-26","MIL",2,93,23,12,4,12,17,85,39,70,36,15,3,19,12,13,23,36,19,21,23,30,0,"CHI",2,92,21,15,8,6,21,80,35,69,30,11,5,19,17,14,26,40,26,24,30,12,0
"2012-13","2012-11-26","CLE",2,78,12,18,10,5,23,76,31,60,27,16,4,15,12,14,27,41,27,20,22,9,0,"MEM",3,84,16,15,8,5,15,71,33,60,29,11,4,18,14,10,23,33,24,18,20,22,0
"2012-13","2012-11-26","DEN",1,103,22,17,6,5,26,73,40,59,35,14,5,32,18,13,25,38,35,30,19,19,0,"UTA",2,105,19,14,9,6,30,78,36,56,28,22,8,34,25,13,18,31,24,30,30,21,0
"2012-13","2012-11-26","NO",1,105,23,15,6,3,19,71,36,46,21,25,15,23,18,7,29,36,22,29,30,24,0,"LAC",2,98,26,15,11,5,26,79,37,42,19,37,18,11,6,8,24,32,19,25,26,28,0
"2012-13","2012-11-27","DAL",3,98,23,15,11,1,22,81,37,62,32,19,5,22,19,9,28,37,31,25,17,25,0,"PHI",2,100,22,17,9,3,25,75,35,61,29,14,6,32,24,13,27,40,28,25,22,25,0
"2012-13","2012-11-27","PHO",2,91,22,15,10,8,19,79,37,62,31,17,6,18,11,7,32,39,19,18,34,20,0,"CLE",1,78,21,19,9,4,21,84,30,69,28,15,2,22,16,14,31,45,13,19,27,19,0
"2012-13","2012-11-27","TOR",2,101,25,16,6,2,15,86,42,63,34,23,8,12,9,11,28,39,23,28,28,22,0,"HOU",4,117,30,14,11,1,15,83,44,57,31,26,13,21,16,12,33,45,29,32,38,18,0
"2012-13","2012-11-27","MIN",3,97,25,17,8,8,16,83,38,61,32,22,6,18,15,12,39,51,27,21,27,22,0,"SAC",3,89,21,14,11,6,19,84,37,67,31,17,6,14,9,8,28,36,26,19,22,22,0
"2012-13","2012-11-27","IND",4,79,17,17,9,6,32,79,29,60,25,19,4,27,17,10,40,50,25,15,21,18,0,"LAL",3,77,13,21,10,5,25,76,24,48,18,28,6,43,23,15,41,56,21,12,24,20,0
"2012-13","2012-11-28","SA",2,110,26,16,12,9,8,84,44,59,33,25,11,15,11,8,31,39,29,26,26,29,0,"ORL",3,89,16,17,8,3,14,95,41,80,39,15,2,8,5,18,28,46,18,23,23,25,0
"2012-13","2012-11-28","POR",2,82,14,11,10,3,20,86,30,55,20,31,10,18,12,18,27,45,27,16,16,23,0,"WAS",2,84,18,17,7,2,19,71,31,59,26,12,5,19,17,8,34,42,23,20,25,16,0
"2012-13","2012-11-28","CHA",2,91,18,17,6,7,21,76,30,52,18,24,12,23,19,9,36,45,18,27,20,26,0,"ATL",4,94,28,9,9,9,18,90,36,58,24,32,12,15,10,15,29,44,20,23,28,23,0
"2012-13","2012-11-28","BKN",2,95,21,16,12,3,24,82,33,58,23,24,10,29,19,17,33,50,28,23,19,25,0,"BOS",3,83,14,17,7,6,24,75,32,68,31,7,1,24,18,8,32,40,20,18,17,28,0
"2012-13","2012-11-28","PHO",1,77,11,19,7,5,23,82,28,61,22,21,6,20,15,13,26,39,24,20,16,17,0,"DET",2,117,28,12,9,5,19,76,40,60,28,16,12,35,25,8,35,43,24,31,26,36,0
"2012-13","2012-11-28","UTA",2,96,24,16,11,4,25,63,31,52,25,11,6,38,28,6,33,39,20,21,31,24,0,"NO",2,84,15,19,4,1,27,73,31,52,26,21,5,21,17,12,26,38,20,19,17,28,0
"2012-13","2012-11-28","NY",2,102,18,15,11,1,20,73,35,52,24,21,11,25,21,8,30,38,23,35,30,14,0,"MIL",2,88,24,18,8,4,20,72,33,59,28,13,5,21,17,5,31,36,26,22,22,18,0
"2012-13","2012-11-28","DAL",1,78,18,14,10,6,26,81,28,63,24,18,4,20,18,11,19,30,23,19,16,20,0,"CHI",2,101,24,21,8,6,19,69,34,59,28,10,6,33,27,10,34,44,24,34,19,24,0
"2012-13","2012-11-28","TOR",1,82,11,17,5,5,29,74,29,57,24,17,5,24,19,7,26,33,27,20,14,21,0,"MEM",2,103,28,13,10,7,19,80,38,62,30,18,8,28,19,12,34,46,24,24,33,22,0
"2012-13","2012-11-28","HOU",1,98,20,16,11,2,16,87,36,66,28,21,8,30,18,16,22,38,25,20,29,24,0,"OKC",2,120,26,16,10,11,22,87,47,65,38,22,9,22,17,15,31,46,27,30,29,34,0
"2012-13","2012-11-28","MIN",1,95,18,19,5,6,25,82,31,60,25,22,6,35,27,21,31,52,28,27,22,18,0,"LAC",2,101,28,10,11,6,25,81,37,62,33,19,4,26,23,11,24,35,23,34,19,25,0
"2012-13","2012-11-29","SA",1,100,22,20,5,2,20,80,36,49,26,31,10,24,18,11,34,45,27,17,32,24,0,"MIA",5,105,22,10,11,2,18,86,42,73,37,13,5,19,16,7,30,37,22,25,26,32,0
"2012-13","2012-11-29","DEN",3,105,25,15,9,7,16,84,38,63,28,21,10,24,19,10,30,40,25,35,26,19,0,"GS",5,106,29,16,10,5,22,86,44,68,36,18,8,13,10,9,34,43,30,21,27,28,0
"2012-13","2012-11-30","PHI",3,104,26,11,5,6,18,86,44,69,36,17,8,10,8,13,26,39,27,27,22,28,0,"CHA",2,98,25,13,5,6,10,83,39,66,31,17,8,18,12,13,28,41,25,25,23,25,0
"2012-13","2012-11-30","BKN",2,98,22,8,4,6,17,83,38,63,27,20,11,13,11,11,30,41,25,20,31,22,0,"ORL",2,86,20,9,5,2,19,78,35,67,34,11,1,19,15,8,28,36,21,23,21,21,0
"2012-13","2012-11-30","PHO",2,97,28,14,6,8,20,77,37,61,31,16,6,19,17,4,30,34,25,27,24,21,0,"TOR",2,101,24,13,7,4,20,81,39,67,31,14,8,22,15,10,31,41,19,32,29,21,0
"2012-13","2012-11-30","CLE",3,113,21,19,8,3,25,85,41,62,31,23,10,22,21,18,31,49,27,29,26,31,0,"ATL",2,111,25,12,12,5,18,78,38,58,26,20,12,32,23,10,18,28,29,38,24,20,0
"2012-13","2012-11-30","POR",2,78,12,23,12,4,19,69,24,54,21,15,3,37,27,10,27,37,18,15,26,19,0,"BOS",2,96,20,21,16,4,27,73,36,57,30,16,6,20,18,5,31,36,25,31,19,21,0
"2012-13","2012-11-30","WAS",2,87,11,17,5,4,14,78,35,60,30,18,5,21,12,13,29,42,17,29,19,22,0,"NY",2,108,24,8,7,1,20,81,43,52,31,29,12,15,10,3,29,32,26,31,29,22,0
"2012-13","2012-11-30","MIL",2,85,14,12,10,14,24,93,34,75,29,18,5,16,12,13,34,47,30,17,16,22,0,"MIN",2,95,15,16,6,6,13,87,34,68,26,19,8,27,19,16,40,56,29,28,11,27,0
"2012-13","2012-11-30","UTA",2,94,24,19,9,8,21,92,38,69,31,23,7,12,11,21,19,40,20,22,25,27,0,"OKC",2,106,21,21,11,14,19,75,39,66,35,9,4,33,24,16,31,47,22,32,29,23,0
"2012-13","2012-11-30","DET",2,78,15,22,7,5,20,72,29,56,25,16,4,20,16,11,35,46,21,24,21,12,0,"MEM",2,90,20,12,11,5,22,85,34,73,30,12,4,21,18,11,28,39,22,31,23,14,0
"2012-13","2012-11-30","IND",3,97,27,9,7,6,19,85,37,59,28,26,9,19,14,10,31,41,20,23,29,25,0,"SAC",3,92,15,13,6,4,19,75,32,58,26,17,6,25,22,8,34,42,17,23,27,25,0
"2012-13","2012-11-30","DEN",1,103,22,16,8,1,19,86,40,62,32,24,8,22,15,13,25,38,27,30,25,21,0,"LAL",3,122,33,15,11,6,22,87,47,54,30,33,17,17,11,15,31,46,34,37,26,25,0
"2012-13","2012-12-01","BKN",1,89,20,19,6,4,21,75,33,47,27,28,6,27,17,9,29,38,24,35,19,11,0,"MIA",2,102,20,10,12,3,25,78,40,58,33,20,7,19,15,8,27,35,16,34,32,20,0
"2012-13","2012-12-01","POR",1,118,25,14,7,9,21,94,46,69,37,25,9,21,17,12,29,41,21,26,23,21,27,"CLE",1,117,32,18,6,4,21,99,43,64,30,35,13,22,18,15,33,48,28,20,26,17,26
"2012-13","2012-12-01","PHI",1,88,17,11,10,5,19,82,36,70,33,12,3,18,13,11,26,37,19,22,23,24,0,"CHI",3,93,28,13,4,6,16,81,38,74,34,7,4,21,13,12,38,50,22,19,26,26,0
"2012-13","2012-12-01","UTA",1,116,25,15,8,6,22,94,48,74,37,20,11,11,9,12,26,38,28,21,37,30,0,"HOU",3,124,26,16,9,7,17,83,46,61,35,22,11,26,21,10,28,38,28,30,27,39,0
"2012-13","2012-12-01","OKC",1,100,21,14,10,12,17,79,40,63,33,16,7,17,13,11,34,45,30,24,30,16,0,"NO",3,79,18,17,7,5,16,81,30,57,24,24,6,18,13,16,27,43,21,23,13,22,0
"2012-13","2012-12-01","BOS",1,88,26,16,8,9,19,82,34,63,28,19,6,17,14,11,32,43,27,21,21,19,0,"MIL",1,91,24,15,6,6,13,79,36,66,32,13,4,20,15,9,33,42,11,36,22,22,0
"2012-13","2012-12-01","MEM",1,95,25,20,10,4,24,99,36,84,32,15,4,22,19,18,34,52,22,24,27,14,8,"SA",2,99,21,18,12,5,22,89,37,60,30,29,7,24,18,13,35,48,21,24,15,27,12
"2012-13","2012-12-01","DET",1,77,16,16,7,7,15,85,29,64,24,21,5,18,14,15,37,52,27,21,11,18,0,"DAL",3,92,28,13,8,9,18,93,38,68,27,25,11,8,5,13,36,49,24,18,25,25,0
